year,geography_type,geography_name,geography_id,total_storefronts,vacant_storefronts,median_rent_psf,vacancy_rate
2022,census tract,4.0114.00,4.0114.00,17,NA,27.5,NA
2022,census tract,4.0116.00,4.0116.00,15,NA,3,NA
2022,census tract,4.0117.00,4.0117.00,19,NA,3.5,NA
2022,census tract,4.0118.00,4.0118.00,12,NA,3,NA
2022,census tract,4.0119.00,4.0119.00,30,NA,3.42,NA
2022,census tract,4.0121.00,4.0121.00,15,NA,5,NA
2022,census tract,4.0123.01,4.0123.01,32,NA,3,NA
2022,census tract,4.0125.00,4.0125.00,14,NA,3,NA
2022,census tract,4.0132.00,4.0132.00,24,NA,3,NA
2022,census tract,4.0136.00,4.0136.00,18,NA,4,NA
2022,census tract,4.0137.00,4.0137.00,18,NA,4,NA
2022,census tract,4.0138.00,4.0138.00,14,NA,3,NA
2022,census tract,4.0141.00,4.0141.00,34,NA,4,NA
2022,census tract,4.0142.01,4.0142.01,15,NA,1.33,NA
2022,census tract,4.0142.02,4.0142.02,30,NA,3,NA
2022,census tract,4.0143.00,4.0143.00,50,NA,4,NA
2022,census tract,4.0144.00,4.0144.00,28,NA,14,NA
2022,census tract,4.0147.00,4.0147.00,30,NA,3,NA
2022,census tract,4.0149.00,4.0149.00,52,NA,3,NA
2022,census tract,4.0151.00,4.0151.00,12,NA,5.1,NA
2022,census tract,4.0154.00,4.0154.00,10,NA,3,NA
2022,census tract,4.0155.00,4.0155.00,138,NA,4,NA
2022,census tract,4.0157.00,4.0157.00,38,NA,5,NA
2022,census tract,4.0158.01,4.0158.01,27,NA,3.7800000000000002,NA
2022,census tract,4.0158.02,4.0158.02,63,NA,4,NA
2022,census tract,4.0159.00,4.0159.00,16,NA,3.68,NA
2022,census tract,4.0161.00,4.0161.00,22,NA,4.5,NA
2022,census tract,4.0163.00,4.0163.00,18,NA,3,NA
2022,census tract,4.0166.00,4.0166.00,17,NA,2,NA
2022,census tract,4.0171.00,4.0171.00,50,NA,3,NA
2022,census tract,4.0179.00,4.0179.00,37,NA,3,NA
2022,census tract,4.0181.01,4.0181.01,36,NA,6,NA
2022,census tract,4.0181.02,4.0181.02,18,NA,7,NA
2022,census tract,4.0183.00,4.0183.00,61,NA,7,NA
2022,census tract,4.0185.01,4.0185.01,21,NA,3.1,NA
2022,census tract,4.0185.02,4.0185.02,44,NA,3.14,NA
2022,census tract,4.0189.00,4.0189.00,17,NA,2,NA
2022,census tract,4.0190.00,4.0190.00,24,NA,3,NA
2022,census tract,4.0199.00,4.0199.00,53,NA,2,NA
2022,census tract,4.0204.00,4.0204.00,12,NA,NA,NA
2022,census tract,4.0208.00,4.0208.00,23,NA,1.02,NA
2022,census tract,4.0212.00,4.0212.00,41,NA,3.57,NA
2022,census tract,4.0214.00,4.0214.00,40,NA,3,NA
2022,census tract,4.0216.00,4.0216.00,51,NA,4,NA
2022,census tract,4.0219.00,4.0219.00,31,NA,2,NA
2022,census tract,4.0220.02,4.0220.02,20,NA,NA,NA
2022,census tract,4.0235.00,4.0235.00,43,NA,4,NA
2022,census tract,4.0236.00,4.0236.00,27,NA,4.5,NA
2022,census tract,4.0238.00,4.0238.00,29,NA,3,NA
2022,census tract,4.0240.00,4.0240.00,54,NA,4,NA
2022,census tract,4.0245.00,4.0245.00,29,NA,3,NA
2022,census tract,4.0249.00,4.0249.00,34,NA,4,NA
2022,census tract,4.0251.00,4.0251.00,26,NA,4,NA
2022,census tract,4.0253.01,4.0253.01,35,NA,7.5,NA
2022,census tract,4.0253.02,4.0253.02,28,NA,3,NA
2022,census tract,4.0254.00,4.0254.00,18,NA,NA,NA
2022,census tract,4.0255.00,4.0255.00,23,NA,3,NA
2022,census tract,4.0257.00,4.0257.00,15,NA,NA,NA
2022,census tract,4.0259.00,4.0259.00,45,NA,4,NA
2022,census tract,4.0261.00,4.0261.00,71,NA,4,NA
2022,census tract,4.0263.00,4.0263.00,41,NA,5,NA
2022,census tract,4.0265.00,4.0265.00,41,NA,5,NA
2022,census tract,4.0267.00,4.0267.00,48,NA,5,NA
2022,census tract,4.0269.01,4.0269.01,96,NA,5,NA
2022,census tract,4.0269.02,4.0269.02,23,NA,5,NA
2022,census tract,4.0271.00,4.0271.00,44,NA,4,NA
2022,census tract,4.0272.00,4.0272.00,11,NA,24.5,NA
2022,census tract,4.0273.00,4.0273.00,109,NA,5,NA
2022,census tract,4.0275.00,4.0275.00,58,NA,5,NA
2022,census tract,4.0277.00,4.0277.00,80,NA,5,NA
2022,census tract,4.0279.00,4.0279.00,49,NA,6.25,NA
2022,census tract,4.0281.00,4.0281.00,26,NA,8,NA
2022,census tract,4.0282.00,4.0282.00,16,NA,5,NA
2022,census tract,4.0283.00,4.0283.00,124,NA,6.83,NA
2022,census tract,4.0284.00,4.0284.00,21,NA,3,NA
2022,census tract,4.0285.00,4.0285.00,35,NA,6,NA
2022,census tract,4.0287.00,4.0287.00,93,NA,5.33,NA
2022,census tract,4.0289.00,4.0289.00,80,NA,5,NA
2022,census tract,4.0291.00,4.0291.00,31,NA,5,NA
2022,census tract,4.0294.00,4.0294.00,19,NA,40,NA
2022,census tract,4.0295.00,4.0295.00,41,NA,4,NA
2022,census tract,4.0297.00,4.0297.00,51,NA,2,NA
2022,census tract,4.0306.00,4.0306.00,62,NA,2,NA
2022,census tract,4.0309.02,4.0309.02,18,NA,3.21,NA
2022,census tract,4.0309.03,4.0309.03,52,NA,3,NA
2022,census tract,4.0320.00,4.0320.00,30,NA,2,NA
2022,census tract,4.0328.00,4.0328.00,11,NA,4,NA
2022,census tract,4.0329.00,4.0329.00,22,NA,4.5,NA
2022,census tract,4.0334.01,4.0334.01,17,NA,3,NA
2022,census tract,4.0334.02,4.0334.02,18,NA,2,NA
2022,census tract,4.0339.00,4.0339.00,11,NA,4.17,NA
2022,census tract,4.0347.00,4.0347.00,10,NA,NA,NA
2022,census tract,4.0352.00,4.0352.00,39,NA,4,NA
2022,census tract,4.0353.00,4.0353.00,23,NA,3,NA
2022,census tract,4.0358.00,4.0358.00,14,NA,2.5,NA
2022,census tract,4.0363.00,4.0363.00,10,NA,NA,NA
2022,census tract,4.0366.00,4.0366.00,23,NA,2,NA
2022,census tract,4.0375.00,4.0375.00,96,NA,6.5,NA
2022,census tract,4.0377.00,4.0377.00,12,NA,3.42,NA
2022,census tract,4.0379.00,4.0379.00,18,NA,3.6,NA
2022,census tract,4.0383.01,4.0383.01,21,NA,2,NA
2022,census tract,4.0399.00,4.0399.00,24,NA,4,NA
2022,census tract,4.0401.00,4.0401.00,24,NA,3,NA
2022,census tract,4.0403.00,4.0403.00,65,NA,3.6,NA
2022,census tract,4.0405.00,4.0405.00,104,NA,4.71,NA
2022,census tract,4.0407.00,4.0407.00,38,NA,3.71,NA
2022,census tract,4.0409.00,4.0409.00,23,NA,6,NA
2022,census tract,4.0413.00,4.0413.00,12,NA,4,NA
2022,census tract,4.0415.00,4.0415.00,11,NA,NA,NA
2022,census tract,4.0427.00,4.0427.00,18,NA,3,NA
2022,census tract,4.0439.00,4.0439.00,28,NA,3.52,NA
2022,census tract,4.0443.02,4.0443.02,20,NA,6,NA
2022,census tract,4.0444.00,4.0444.00,80,NA,3,NA
2022,census tract,4.0446.01,4.0446.01,154,NA,5,NA
2022,census tract,4.0446.02,4.0446.02,44,NA,4,NA
2022,census tract,4.0450.00,4.0450.00,13,NA,3,NA
2022,census tract,4.0455.00,4.0455.00,39,NA,4,NA
2022,census tract,4.0458.00,4.0458.00,32,NA,3,NA
2022,census tract,4.0460.00,4.0460.00,56,NA,3,NA
2022,census tract,4.0461.00,4.0461.00,26,NA,3.5,NA
2022,census tract,4.0462.00,4.0462.00,27,NA,3.92,NA
2022,census tract,4.0463.00,4.0463.00,12,NA,8,NA
2022,census tract,4.0465.00,4.0465.00,46,NA,7,NA
2022,census tract,4.0466.00,4.0466.00,26,NA,4.5,NA
2022,census tract,4.0468.00,4.0468.00,19,NA,2.13,NA
2022,census tract,4.0469.00,4.0469.00,31,NA,2.88,NA
2022,census tract,4.0470.00,4.0470.00,11,NA,3,NA
2022,census tract,4.0471.00,4.0471.00,32,NA,4,NA
2022,census tract,4.0473.00,4.0473.00,50,NA,4,NA
2022,census tract,4.0475.00,4.0475.00,40,NA,3,NA
2022,census tract,4.0478.00,4.0478.00,14,NA,3,NA
2022,census tract,4.0479.00,4.0479.00,17,NA,4,NA
2022,census tract,4.0481.00,4.0481.00,16,NA,4.57,NA
2022,census tract,4.0483.00,4.0483.00,17,NA,3,NA
2022,census tract,4.0485.00,4.0485.00,45,NA,3,NA
2022,census tract,4.0489.00,4.0489.00,14,NA,NA,NA
2022,census tract,4.0493.02,4.0493.02,38,NA,3,NA
2022,census tract,4.0496.00,4.0496.00,11,NA,NA,NA
2022,census tract,4.0499.00,4.0499.00,16,NA,2.5,NA
2022,census tract,4.0500.00,4.0500.00,25,NA,3,NA
2022,census tract,4.0512.00,4.0512.00,14,NA,3.4099999999999997,NA
2022,census tract,4.0515.00,4.0515.00,21,NA,3,NA
2022,census tract,4.0517.00,4.0517.00,22,NA,3,NA
2022,census tract,4.0521.00,4.0521.00,12,NA,1.86,NA
2022,census tract,4.0531.00,4.0531.00,39,NA,2.75,NA
2022,census tract,4.0532.00,4.0532.00,19,NA,3.5,NA
2022,census tract,4.0534.01,4.0534.01,15,NA,3,NA
2022,census tract,4.0535.00,4.0535.00,33,NA,2,NA
2022,census tract,4.0539.00,4.0539.00,16,NA,2.5,NA
2022,census tract,4.0540.00,4.0540.00,26,NA,2,NA
2022,census tract,4.0542.00,4.0542.00,13,NA,2,NA
2022,census tract,4.0547.00,4.0547.00,15,NA,3.8899999999999997,NA
2022,census tract,4.0549.00,4.0549.00,51,NA,3,NA
2022,census tract,4.0551.00,4.0551.00,74,NA,4,NA
2022,census tract,4.0553.00,4.0553.00,48,NA,3,NA
2022,census tract,4.0555.00,4.0555.00,22,NA,2.5,NA
2022,census tract,4.0557.00,4.0557.00,27,NA,2.42,NA
2022,census tract,4.0559.00,4.0559.00,11,NA,NA,NA
2022,census tract,4.0566.00,4.0566.00,13,NA,2.5,NA
2022,census tract,4.0568.00,4.0568.00,49,NA,2.8099999999999996,NA
2022,census tract,4.0577.00,4.0577.00,31,NA,2.9099999999999997,NA
2022,census tract,4.0581.00,4.0581.00,17,NA,3.5,NA
2022,census tract,4.0583.00,4.0583.00,26,NA,3,NA
2022,census tract,4.0585.00,4.0585.00,17,NA,5,NA
2022,census tract,4.0587.00,4.0587.00,18,NA,3,NA
2022,census tract,4.0589.00,4.0589.00,20,NA,3,NA
2022,census tract,4.0591.00,4.0591.00,15,NA,3,NA
2022,census tract,4.0593.00,4.0593.00,12,NA,NA,NA
2022,census tract,4.0595.00,4.0595.00,17,NA,3.18,NA
2022,census tract,4.0596.00,4.0596.00,17,NA,3,NA
2022,census tract,4.0600.00,4.0600.00,13,NA,2,NA
2022,census tract,4.0603.00,4.0603.00,23,NA,3,NA
2022,census tract,4.0613.01,4.0613.01,45,NA,4,NA
2022,census tract,4.0619.00,4.0619.00,20,NA,3,NA
2022,census tract,4.0621.00,4.0621.00,14,NA,3.8299999999999996,NA
2022,census tract,4.0622.00,4.0622.00,10,NA,3.46,NA
2022,census tract,4.0626.00,4.0626.00,21,NA,3,NA
2022,census tract,4.0627.00,4.0627.00,11,NA,NA,NA
2022,census tract,4.0629.00,4.0629.00,18,NA,2.9899999999999998,NA
2022,census tract,4.0630.00,4.0630.00,12,NA,3,NA
2022,census tract,4.0632.00,4.0632.00,45,NA,3,NA
2022,census tract,4.0637.00,4.0637.00,60,NA,2,NA
2022,census tract,4.0638.00,4.0638.00,19,NA,2,NA
2022,census tract,4.0645.00,4.0645.00,16,NA,3,NA
2022,census tract,4.0654.00,4.0654.00,35,NA,3,NA
2022,census tract,4.0657.02,4.0657.02,11,NA,NA,NA
2022,census tract,4.0657.03,4.0657.03,29,NA,2.63,NA
2022,census tract,4.0663.00,4.0663.00,13,NA,2,NA
2022,census tract,4.0671.00,4.0671.00,14,NA,3,NA
2022,census tract,4.0679.00,4.0679.00,21,NA,2.13,NA
2022,census tract,4.0683.00,4.0683.00,36,NA,7,NA
2022,census tract,4.0687.00,4.0687.00,17,NA,3.32,NA
2022,census tract,4.0693.00,4.0693.00,94,NA,5,NA
2022,census tract,4.0695.00,4.0695.00,20,NA,3.88,NA
2022,census tract,4.0697.01,4.0697.01,11,NA,NA,NA
2022,census tract,4.0707.00,4.0707.00,14,NA,3,NA
2022,census tract,4.0709.00,4.0709.00,16,NA,3,NA
2022,census tract,4.0711.00,4.0711.00,86,NA,6,NA
2022,census tract,4.0713.03,4.0713.03,51,NA,5,NA
2022,census tract,4.0713.04,4.0713.04,34,11,3,0.3235294117647059
2022,census tract,4.0713.05,4.0713.05,12,NA,5,NA
2022,census tract,4.0713.06,4.0713.06,36,NA,4.5,NA
2022,census tract,4.0717.01,4.0717.01,64,NA,5,NA
2022,census tract,4.0717.02,4.0717.02,35,NA,6,NA
2022,census tract,4.0731.00,4.0731.00,19,NA,2,NA
2022,census tract,4.0737.00,4.0737.00,97,NA,8,NA
2022,census tract,4.0743.00,4.0743.00,47,NA,1,NA
2022,census tract,4.0757.01,4.0757.01,35,NA,5.25,NA
2022,census tract,4.0757.02,4.0757.02,10,NA,NA,NA
2022,census tract,4.0769.01,4.0769.01,37,NA,3.73,NA
2022,census tract,4.0769.02,4.0769.02,24,NA,5,NA
2022,census tract,4.0775.00,4.0775.00,31,NA,3,NA
2022,census tract,4.0779.02,4.0779.02,38,NA,5,NA
2022,census tract,4.0779.04,4.0779.04,30,NA,6,NA
2022,census tract,4.0779.06,4.0779.06,24,NA,4.55,NA
2022,census tract,4.0779.07,4.0779.07,15,NA,30,NA
2022,census tract,4.0793.00,4.0793.00,11,NA,60.5,NA
2022,census tract,4.0797.01,4.0797.01,15,NA,25,NA
2022,census tract,4.0797.02,4.0797.02,60,NA,4,NA
2022,census tract,4.0799.00,4.0799.00,11,NA,NA,NA
2022,census tract,4.0803.01,4.0803.01,10,NA,NA,NA
2022,census tract,4.0837.00,4.0837.00,11,NA,6,NA
2022,census tract,4.0838.00,4.0838.00,18,NA,2.7,NA
2022,census tract,4.0840.00,4.0840.00,23,NA,3.03,NA
2022,census tract,4.0845.00,4.0845.00,15,NA,3,NA
2022,census tract,4.0849.00,4.0849.00,181,17,5,0.09392265193370165
2022,census tract,4.0853.00,4.0853.00,96,NA,9,NA
2022,census tract,4.0855.00,4.0855.00,27,NA,4,NA
2022,census tract,4.0857.00,4.0857.00,16,NA,3,NA
2022,census tract,4.0859.00,4.0859.00,38,NA,8,NA
2022,census tract,4.0861.00,4.0861.00,11,NA,NA,NA
2022,census tract,4.0863.00,4.0863.00,10,NA,NA,NA
2022,census tract,4.0864.00,4.0864.00,13,NA,2,NA
2022,census tract,4.0865.00,4.0865.00,54,NA,4,NA
2022,census tract,4.0869.00,4.0869.00,243,20,4,0.0823045267489712
2022,census tract,4.0871.00,4.0871.00,337,22,8,0.06528189910979229
2022,census tract,4.0889.01,4.0889.01,36,NA,28.5,NA
2022,census tract,4.0892.00,4.0892.00,91,NA,4,NA
2022,census tract,4.0907.00,4.0907.00,20,NA,NA,NA
2022,census tract,4.0919.00,4.0919.00,31,NA,2,NA
2022,census tract,4.0925.00,4.0925.00,49,NA,2.59,NA
2022,census tract,4.0929.00,4.0929.00,18,NA,2,NA
2022,census tract,4.0934.02,4.0934.02,33,NA,3,NA
2022,census tract,4.0938.00,4.0938.00,53,NA,3,NA
2022,census tract,4.0942.02,4.0942.02,23,NA,2,NA
2022,census tract,4.0945.00,4.0945.00,47,NA,3,NA
2022,census tract,4.0954.00,4.0954.00,19,NA,4,NA
2022,census tract,4.0973.00,4.0973.00,10,NA,1.76,NA
2022,census tract,4.0981.00,4.0981.00,66,NA,15,NA
2022,census tract,4.0987.00,4.0987.00,53,NA,3,NA
2022,census tract,4.0992.00,4.0992.00,10,NA,NA,NA
2022,census tract,4.0997.04,4.0997.04,72,13,5,0.18055555555555555
2022,census tract,4.0998.01,4.0998.01,21,NA,5.5,NA
2022,census tract,4.1008.02,4.1008.02,57,NA,3.8299999999999996,NA
2022,census tract,4.1010.01,4.1010.01,46,NA,3,NA
2022,census tract,4.1017.00,4.1017.00,68,NA,3,NA
2022,census tract,4.1032.01,4.1032.01,20,NA,3.8099999999999996,NA
2022,census tract,4.1032.02,4.1032.02,30,NA,2,NA
2022,census tract,4.1039.00,4.1039.00,10,NA,NA,NA
2022,census tract,4.1047.00,4.1047.00,26,NA,28,NA
2022,census tract,4.1072.01,4.1072.01,14,NA,2,NA
2022,census tract,4.1085.00,4.1085.00,16,NA,3,NA
2022,census tract,4.1099.00,4.1099.00,48,NA,3,NA
2022,census tract,4.1123.00,4.1123.00,75,NA,4.85,NA
2022,census tract,4.1129.00,4.1129.00,17,NA,4,NA
2022,census tract,4.1139.00,4.1139.00,24,NA,3,NA
2022,census tract,4.1155.00,4.1155.00,23,NA,4,NA
2022,census tract,4.1157.00,4.1157.00,49,NA,7,NA
2022,census tract,4.1159.00,4.1159.00,19,NA,3,NA
2022,census tract,4.1161.00,4.1161.00,13,NA,3.5,NA
2022,census tract,4.1163.00,4.1163.00,37,NA,7,NA
2022,census tract,4.1167.00,4.1167.00,36,NA,5,NA
2022,census tract,4.1171.00,4.1171.00,161,NA,4,NA
2022,census tract,4.1175.00,4.1175.00,39,NA,5,NA
2022,census tract,4.1181.00,4.1181.00,15,NA,3,NA
2022,census tract,4.1185.00,4.1185.00,12,NA,NA,NA
2022,census tract,4.1191.00,4.1191.00,32,NA,3,NA
2022,census tract,4.1205.00,4.1205.00,12,NA,5,NA
2022,census tract,4.1223.00,4.1223.00,10,NA,NA,NA
2022,census tract,4.1227.01,4.1227.01,57,NA,22,NA
2022,census tract,4.1227.02,4.1227.02,24,NA,2,NA
2022,census tract,4.1241.00,4.1241.00,19,NA,4.5,NA
2022,census tract,4.1257.00,4.1257.00,14,NA,3,NA
2022,census tract,4.1265.00,4.1265.00,18,NA,3,NA
2022,census tract,4.1267.00,4.1267.00,13,NA,3,NA
2022,census tract,4.1277.00,4.1277.00,72,NA,5,NA
2022,census tract,4.1291.03,4.1291.03,22,NA,5,NA
2022,census tract,4.1291.04,4.1291.04,26,NA,3,NA
2022,census tract,4.1301.00,4.1301.00,18,NA,3,NA
2022,census tract,4.1333.00,4.1333.00,32,NA,3,NA
2022,census tract,4.1339.00,4.1339.00,35,NA,5,NA
2022,census tract,4.1341.00,4.1341.00,31,NA,3,NA
2022,census tract,4.1347.00,4.1347.00,68,10,6.13,0.14705882352941177
2022,census tract,4.1367.00,4.1367.00,20,NA,5,NA
2022,census tract,4.1417.00,4.1417.00,15,NA,30,NA
2022,census tract,4.1429.00,4.1429.00,18,NA,4,NA
2022,census tract,4.1435.00,4.1435.00,16,NA,2.8299999999999996,NA
2022,census tract,4.1447.00,4.1447.00,43,NA,3,NA
2022,census tract,4.1451.02,4.1451.02,10,NA,NA,NA
2022,census tract,4.1459.00,4.1459.00,19,NA,2.86,NA
2022,census tract,4.1463.00,4.1463.00,36,NA,4,NA
2022,census tract,4.1467.00,4.1467.00,94,NA,5,NA
2022,census tract,4.1471.00,4.1471.00,61,NA,4,NA
2022,census tract,4.1479.00,4.1479.00,86,NA,3,NA
2022,census tract,4.1507.02,4.1507.02,50,NA,4,NA
2022,census tract,4.1529.01,4.1529.01,23,NA,4.55,NA
2022,census tract,4.1551.02,4.1551.02,45,NA,4,NA
2022,census tract,4.1571.01,4.1571.01,40,NA,3,NA
2022,census tract,4.1579.01,4.1579.01,24,NA,4,NA
2022,census tract,4.1579.02,4.1579.02,21,NA,3,NA
2022,census tract,4.1617.00,4.1617.00,20,NA,4,NA
2022,census tract,4.1621.00,4.1621.00,11,NA,NA,NA
2022,census tract,5.0003.00,5.0003.00,57,NA,2.02,NA
2022,census tract,5.0006.00,5.0006.00,42,NA,2,NA
2022,census tract,5.0008.00,5.0008.00,39,NA,2,NA
2022,census tract,5.0021.00,5.0021.00,64,NA,2,NA
2022,census tract,5.0027.00,5.0027.00,14,NA,NA,NA
2022,census tract,5.0040.00,5.0040.00,22,NA,1.55,NA
2022,census tract,5.0050.00,5.0050.00,22,NA,3,NA
2022,census tract,5.0059.00,5.0059.00,11,NA,NA,NA
2022,census tract,5.0064.00,5.0064.00,34,NA,2,NA
2022,census tract,5.0067.00,5.0067.00,18,NA,3,NA
2022,census tract,5.0070.00,5.0070.00,54,NA,3,NA
2022,census tract,5.0081.00,5.0081.00,10,NA,NA,NA
2022,census tract,5.0096.01,5.0096.01,33,NA,2,NA
2022,census tract,5.0096.02,5.0096.02,30,NA,5.17,NA
2022,census tract,5.0105.00,5.0105.00,31,NA,9.209999999999999,NA
2022,census tract,5.0112.01,5.0112.01,40,NA,3,NA
2022,census tract,5.0112.02,5.0112.02,75,NA,2,NA
2022,census tract,5.0114.01,5.0114.01,33,NA,4,NA
2022,census tract,5.0114.02,5.0114.02,24,NA,3,NA
2022,census tract,5.0121.00,5.0121.00,29,NA,3,NA
2022,census tract,5.0122.00,5.0122.00,58,NA,3,NA
2022,census tract,5.0128.04,5.0128.04,64,NA,50,NA
2022,census tract,5.0132.03,5.0132.03,29,NA,2,NA
2022,census tract,5.0132.04,5.0132.04,12,NA,4.76,NA
2022,census tract,5.0133.02,5.0133.02,79,NA,1.44,NA
2022,census tract,5.0134.00,5.0134.00,47,NA,3,NA
2022,census tract,5.0146.04,5.0146.04,42,NA,4,NA
2022,census tract,5.0146.05,5.0146.05,15,NA,3,NA
2022,census tract,5.0146.07,5.0146.07,61,NA,16,NA
2022,census tract,5.0147.00,5.0147.00,10,NA,NA,NA
2022,census tract,5.0151.00,5.0151.00,51,NA,3.14,NA
2022,census tract,5.0156.01,5.0156.01,65,NA,3,NA
2022,census tract,5.0156.02,5.0156.02,19,NA,3,NA
2022,census tract,5.0156.03,5.0156.03,55,NA,24,NA
2022,census tract,5.0169.01,5.0169.01,33,NA,4.88,NA
2022,census tract,5.0170.05,5.0170.05,29,NA,3.1,NA
2022,census tract,5.0170.11,5.0170.11,21,NA,3,NA
2022,census tract,5.0181.00,5.0181.00,28,NA,2,NA
2022,census tract,5.0187.01,5.0187.01,26,NA,3,NA
2022,census tract,5.0189.01,5.0189.01,21,NA,2.11,NA
2022,census tract,5.0198.00,5.0198.00,21,NA,4,NA
2022,census tract,5.0201.00,5.0201.00,21,NA,3.17,NA
2022,census tract,5.0207.00,5.0207.00,39,NA,1.44,NA
2022,census tract,5.0208.01,5.0208.01,35,NA,3.5,NA
2022,census tract,5.0213.00,5.0213.00,33,NA,3,NA
2022,census tract,5.0223.00,5.0223.00,21,NA,1,NA
2022,census tract,5.0226.00,5.0226.00,244,12,2.71,0.04918032786885246
2022,census tract,5.0228.00,5.0228.00,18,NA,2.92,NA
2022,census tract,5.0231.00,5.0231.00,18,NA,2.19,NA
2022,census tract,5.0247.00,5.0247.00,17,NA,4,NA
2022,census tract,5.0248.00,5.0248.00,81,NA,3,NA
2022,census tract,5.0273.01,5.0273.01,10,NA,NA,NA
2022,census tract,5.0277.02,5.0277.02,94,NA,22,NA
2022,census tract,5.0277.06,5.0277.06,25,NA,5,NA
2022,census tract,5.0279.00,5.0279.00,12,NA,3,NA
2022,census tract,5.0291.02,5.0291.02,65,NA,2,NA
2022,census tract,5.0291.03,5.0291.03,67,NA,3,NA
2022,census tract,5.0291.04,5.0291.04,33,NA,3,NA
2022,census tract,5.0303.01,5.0303.01,23,NA,3,NA
2022,census tract,5.0303.02,5.0303.02,30,NA,2,NA
2022,census tract,5.0323.00,5.0323.00,22,NA,NA,NA
2023,citywide,Citywide,Citywide,62611,NA,5,NA
2023,borough,Manhattan,MN,23651,NA,9,NA
2023,borough,Bronx,BX,8087,500,4,0.06182762458266353
2023,borough,Brooklyn,BK,15034,NA,4,NA
2023,borough,Queens,QN,13423,872,4,0.06496312299783953
2023,borough,Staten Island,SI,2416,165,3,0.06829470198675497
2023,council district,1,1,4455,572,9,0.12839506172839507
2023,council district,2,2,2670,252,9,0.09438202247191012
2023,council district,3,3,4199,530,10,0.12622052869730888
2023,council district,4,4,4504,635,13,0.14098579040852577
2023,council district,5,5,1613,173,9,0.10725356478611284
2023,council district,6,6,1444,146,11,0.10110803324099724
2023,council district,7,7,1184,114,7,0.09628378378378379
2023,council district,8,8,1182,127,4,0.10744500846023688
2023,council district,9,9,1125,121,5,0.10755555555555556
2023,council district,10,10,1760,104,6,0.05909090909090909
2023,council district,11,11,1001,61,4,0.060939060939060936
2023,council district,12,12,614,13,3,0.021172638436482084
2023,council district,13,13,866,40,3,0.046189376443418015
2023,council district,14,14,901,48,4,0.05327413984461709
2023,council district,15,15,1173,75,4.1899999999999995,0.0639386189258312
2023,council district,16,16,903,49,4,0.05426356589147287
2023,council district,17,17,1288,95,3.96,0.07375776397515528
2023,council district,18,18,832,48,3.3299999999999996,0.057692307692307696
2023,council district,19,19,1265,71,4,0.05612648221343874
2023,council district,20,20,1595,118,5,0.07398119122257053
2023,council district,21,21,998,53,5,0.0531062124248497
2023,council district,22,22,1308,61,4,0.046636085626911315
2023,council district,23,23,579,48,4,0.08290155440414508
2023,council district,24,24,710,44,4,0.061971830985915494
2023,council district,25,25,1171,50,6,0.04269854824935952
2023,council district,26,26,1373,107,4,0.07793153678077203
2023,council district,27,27,799,80,4,0.10012515644555695
2023,council district,28,28,374,16,3,0.0427807486631016
2023,council district,29,29,1035,65,4,0.06280193236714976
2023,council district,30,30,849,50,3,0.05889281507656066
2023,council district,31,31,456,33,3,0.07236842105263158
2023,council district,32,32,654,58,3,0.08868501529051988
2023,council district,33,33,1914,188,6,0.09822361546499478
2023,council district,34,34,1554,132,4,0.08494208494208494
2023,council district,35,35,789,71,5,0.08998732572877059
2023,council district,36,36,658,65,3.21,0.09878419452887538
2023,council district,37,37,670,53,3,0.0791044776119403
2023,council district,38,38,1476,131,3,0.08875338753387534
2023,council district,39,39,1056,67,5,0.0634469696969697
2023,council district,40,40,857,61,4,0.07117852975495916
2023,council district,41,41,681,41,3,0.06020558002936858
2023,council district,42,42,395,28,3,0.07088607594936709
2023,council district,43,43,1094,52,4,0.04753199268738574
2023,council district,44,44,883,26,3,0.02944507361268403
2023,council district,45,45,696,47,3,0.06752873563218391
2023,council district,46,46,657,40,3,0.060882800608828
2023,council district,47,47,870,58,4,0.06666666666666667
2023,council district,48,48,989,68,4,0.06875631951466127
2023,council district,49,49,717,65,3,0.09065550906555091
2023,council district,50,50,886,64,3,0.07223476297968397
2023,council district,51,51,830,39,3,0.046987951807228916
2023,census tract,1000201,1000201,11,NA,9,NA
2023,census tract,1000600,1000600,92,NA,6,NA
2023,census tract,1000700,1000700,110,NA,11,NA
2023,census tract,1000800,1000800,194,NA,6,NA
2023,census tract,1000900,1000900,106,NA,10.5,NA
2023,census tract,1001200,1001200,18,NA,2,NA
2023,census tract,1001300,1001300,109,NA,9,NA
2023,census tract,1001401,1001401,34,NA,8,NA
2023,census tract,1001402,1001402,73,NA,6,NA
2023,census tract,1001501,1001501,82,NA,8.5,NA
2023,census tract,1001502,1001502,220,NA,12,NA
2023,census tract,1001600,1001600,319,35,6,0.109717868338558
2023,census tract,1001800,1001800,301,42,8,0.13953488372093023
2023,census tract,1002100,1002100,214,24,10,0.11214953271028037
2023,census tract,1002201,1002201,60,NA,6,NA
2023,census tract,1002202,1002202,25,NA,6.67,NA
2023,census tract,1002601,1002601,20,NA,5,NA
